instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6929,2011-10-21,4,0,10,7,0,5,1,1,0.3469387755102041,0.3485,0.71,0.1642,5,228,0.2377049180327869
6930,2011-10-21,4,0,10,8,0,5,1,1,0.3877551020408163,0.4091,0.62,0.194,16,386,0.41086065573770497
6931,2011-10-21,4,0,10,9,0,5,1,2,0.4081632653061224,0.4242,0.58,0.1343,33,189,0.2264344262295082
6932,2011-10-21,4,0,10,10,0,5,1,1,0.4489795918367347,0.4545,0.51,0.1642,32,106,0.14036885245901642
6933,2011-10-21,4,0,10,11,0,5,1,1,0.4897959183673469,0.4848,0.45,0.2239,39,135,0.17725409836065575
6934,2011-10-21,4,0,10,12,0,5,1,1,0.4897959183673469,0.4848,0.45,0.2985,47,193,0.2448770491803279
6935,2011-10-21,4,0,10,13,0,5,1,1,0.4693877551020408,0.4697,0.48,0.3284,43,163,0.2100409836065574
6936,2011-10-21,4,0,10,14,0,5,1,1,0.5102040816326531,0.5,0.42,0.2985,67,131,0.20184426229508198
6937,2011-10-21,4,0,10,15,0,5,1,1,0.4897959183673469,0.4848,0.45,0.2836,57,178,0.23975409836065575
6938,2011-10-21,4,0,10,16,0,5,1,1,0.4897959183673469,0.4848,0.45,0.2537,60,242,0.30840163934426235
6939,2011-10-21,4,0,10,17,0,5,1,2,0.4489795918367347,0.4545,0.51,0.2537,79,445,0.5358606557377049
6940,2011-10-21,4,0,10,18,0,5,1,2,0.42857142857142855,0.4394,0.54,0.2537,43,354,0.4057377049180328
6941,2011-10-21,4,0,10,19,0,5,1,2,0.42857142857142855,0.4394,0.54,0.3881,25,228,0.2581967213114754
6942,2011-10-21,4,0,10,20,0,5,1,2,0.42857142857142855,0.4394,0.54,0.2239,29,155,0.18750000000000003
6943,2011-10-21,4,0,10,21,0,5,1,1,0.4081632653061224,0.4242,0.58,0.1642,31,112,0.14549180327868855
6944,2011-10-21,4,0,10,22,0,5,1,1,0.4081632653061224,0.4242,0.54,0.1642,24,89,0.11475409836065574
6945,2011-10-21,4,0,10,23,0,5,1,1,0.3877551020408163,0.4091,0.62,0.2239,18,99,0.11885245901639345
6946,2011-10-22,4,0,10,0,0,6,0,1,0.3877551020408163,0.4091,0.62,0.194,16,80,0.09733606557377049
6947,2011-10-22,4,0,10,1,0,6,0,1,0.3877551020408163,0.4091,0.62,0.194,20,50,0.07069672131147542
6948,2011-10-22,4,0,10,2,0,6,0,1,0.3877551020408163,0.4091,0.62,0.2537,6,25,0.030737704918032786
6949,2011-10-22,4,0,10,3,0,6,0,1,0.3877551020408163,0.4091,0.62,0.1343,1,19,0.0194672131147541
6950,2011-10-22,4,0,10,4,0,6,0,1,0.36734693877551017,0.3939,0.66,0.0896,4,4,0.007172131147540984
6951,2011-10-22,4,0,10,5,0,6,0,1,0.36734693877551017,0.3939,0.66,0.0,1,7,0.007172131147540984
6952,2011-10-22,4,0,10,6,0,6,0,1,0.3469387755102041,0.3788,0.71,0.0,1,17,0.017418032786885244
6953,2011-10-22,4,0,10,7,0,6,0,1,0.3469387755102041,0.3636,0.76,0.1045,8,49,0.05737704918032787
6954,2011-10-22,4,0,10,8,0,6,0,1,0.3877551020408163,0.4091,0.71,0.0,26,88,0.11577868852459017
6955,2011-10-22,4,0,10,9,0,6,0,1,0.4081632653061224,0.4242,0.67,0.0896,47,122,0.17213114754098363
6956,2011-10-22,4,0,10,10,0,6,0,2,0.42857142857142855,0.4394,0.62,0.1045,87,149,0.2407786885245902
6957,2011-10-22,4,0,10,11,0,6,0,2,0.42857142857142855,0.4394,0.62,0.1045,110,172,0.2879098360655738
6958,2011-10-22,4,0,10,12,0,6,0,1,0.4489795918367347,0.4545,0.55,0.0896,132,211,0.3504098360655738
6959,2011-10-22,4,0,10,13,0,6,0,1,0.4897959183673469,0.4848,0.45,0.0,136,186,0.32889344262295084
6960,2011-10-22,4,0,10,14,0,6,0,2,0.4693877551020408,0.4697,0.48,0.2239,133,177,0.3165983606557377
6961,2011-10-22,4,0,10,15,0,6,0,1,0.4693877551020408,0.4697,0.51,0.2239,159,223,0.3903688524590164
6962,2011-10-22,4,0,10,16,0,6,0,1,0.4897959183673469,0.4848,0.45,0.194,169,190,0.36680327868852464
6963,2011-10-22,4,0,10,17,0,6,0,1,0.4489795918367347,0.4545,0.55,0.1343,143,217,0.36782786885245905
6964,2011-10-22,4,0,10,18,0,6,0,1,0.42857142857142855,0.4394,0.54,0.0896,111,224,0.3422131147540984
6965,2011-10-22,4,0,10,19,0,6,0,1,0.42857142857142855,0.4394,0.67,0.0,47,173,0.22438524590163936
6966,2011-10-22,4,0,10,20,0,6,0,1,0.4081632653061224,0.4242,0.67,0.0,48,111,0.16188524590163936
6967,2011-10-22,4,0,10,21,0,6,0,1,0.3877551020408163,0.4091,0.76,0.0,37,120,0.1598360655737705
6968,2011-10-22,4,0,10,22,0,6,0,1,0.3877551020408163,0.4091,0.76,0.0,30,114,0.14651639344262296
6969,2011-10-22,4,0,10,23,0,6,0,1,0.36734693877551017,0.3939,0.82,0.0,27,81,0.10963114754098362
6970,2011-10-23,4,0,10,0,0,0,0,1,0.3469387755102041,0.3788,0.87,0.0,24,64,0.08913934426229508
6971,2011-10-23,4,0,10,1,0,0,0,1,0.3469387755102041,0.3788,0.87,0.0,11,60,0.07172131147540983
6972,2011-10-23,4,0,10,2,0,0,0,1,0.326530612244898,0.3485,0.87,0.0896,10,40,0.050204918032786885
6973,2011-10-23,4,0,10,3,0,0,0,1,0.326530612244898,0.3636,0.87,0.0,15,31,0.04610655737704918
6974,2011-10-23,4,0,10,4,0,0,0,1,0.326530612244898,0.3636,0.87,0.0,5,1,0.005122950819672131
6975,2011-10-23,4,0,10,5,0,0,0,1,0.30612244897959184,0.3485,0.87,0.0,1,2,0.002049180327868852
6976,2011-10-23,4,0,10,6,0,0,0,1,0.30612244897959184,0.3333,0.87,0.1045,0,12,0.011270491803278689
6977,2011-10-23,4,0,10,7,0,0,0,1,0.326530612244898,0.3485,0.87,0.0896,3,18,0.020491803278688523
6978,2011-10-23,4,0,10,8,0,0,0,1,0.3469387755102041,0.3485,0.87,0.1343,32,56,0.08913934426229508
6979,2011-10-23,4,0,10,9,0,0,0,1,0.3877551020408163,0.4091,0.76,0.0,48,95,0.14549180327868855
6980,2011-10-23,4,0,10,10,0,0,0,1,0.4081632653061224,0.4242,0.71,0.0896,104,185,0.2950819672131148
6981,2011-10-23,4,0,10,11,0,0,0,1,0.4489795918367347,0.4545,0.72,0.1642,131,202,0.34016393442622955
6982,2011-10-23,4,0,10,12,0,0,0,1,0.4897959183673469,0.4848,0.59,0.2537,164,249,0.42213114754098363
6983,2011-10-23,4,0,10,13,0,0,0,1,0.5102040816326531,0.5,0.55,0.194,160,255,0.4241803278688525
6984,2011-10-23,4,0,10,14,0,0,0,1,0.5102040816326531,0.5,0.55,0.2239,192,216,0.4170081967213115
6985,2011-10-23,4,0,10,15,0,0,0,1,0.5102040816326531,0.5,0.52,0.1642,171,216,0.39549180327868855
6986,2011-10-23,4,0,10,16,0,0,0,1,0.5102040816326531,0.5,0.55,0.194,188,217,0.4139344262295082
6987,2011-10-23,4,0,10,17,0,0,0,1,0.4897959183673469,0.4848,0.63,0.1343,120,220,0.3473360655737705
6988,2011-10-23,4,0,10,18,0,0,0,1,0.4897959183673469,0.4848,0.63,0.1045,88,196,0.2899590163934426
6989,2011-10-23,4,0,10,19,0,0,0,1,0.4489795918367347,0.4545,0.77,0.0,53,140,0.19672131147540986
6990,2011-10-23,4,0,10,20,0,0,0,1,0.42857142857142855,0.4394,0.72,0.0896,32,112,0.14651639344262296
6991,2011-10-23,4,0,10,21,0,0,0,1,0.42857142857142855,0.4394,0.72,0.0896,24,75,0.10040983606557377
6992,2011-10-23,4,0,10,22,0,0,0,1,0.4081632653061224,0.4242,0.77,0.1045,25,69,0.09528688524590165
6993,2011-10-23,4,0,10,23,0,0,0,1,0.4081632653061224,0.4242,0.77,0.1642,18,31,0.04918032786885246
6994,2011-10-24,4,0,10,0,0,1,1,1,0.4081632653061224,0.4242,0.77,0.0,6,26,0.031762295081967214
6995,2011-10-24,4,0,10,1,0,1,1,1,0.3877551020408163,0.4091,0.82,0.1343,7,8,0.01434426229508197
6996,2011-10-24,4,0,10,2,0,1,1,1,0.3877551020408163,0.4091,0.87,0.1045,1,6,0.006147540983606557
6997,2011-10-24,4,0,10,3,0,1,1,1,0.3877551020408163,0.4091,0.82,0.0896,1,3,0.0030737704918032786
6998,2011-10-24,4,0,10,4,0,1,1,1,0.3877551020408163,0.4091,0.82,0.0,1,5,0.005122950819672131
6999,2011-10-24,4,0,10,5,0,1,1,1,0.36734693877551017,0.3939,0.87,0.0,2,19,0.020491803278688523
7000,2011-10-24,4,0,10,6,0,1,1,1,0.3877551020408163,0.4091,0.87,0.1045,3,83,0.08709016393442623
7001,2011-10-24,4,0,10,7,0,1,1,2,0.36734693877551017,0.3939,0.94,0.1045,11,274,0.2909836065573771
7002,2011-10-24,4,0,10,8,0,1,1,2,0.4081632653061224,0.4242,0.88,0.1642,20,378,0.40676229508196726
7003,2011-10-24,4,0,10,9,0,1,1,2,0.42857142857142855,0.4394,0.82,0.1642,29,166,0.19877049180327871
7004,2011-10-24,4,0,10,10,0,1,1,2,0.4489795918367347,0.4545,0.82,0.2537,47,82,0.13114754098360656
7005,2011-10-24,4,0,10,11,0,1,1,2,0.4897959183673469,0.4848,0.72,0.1642,59,109,0.1711065573770492
7006,2011-10-24,4,0,10,12,0,1,1,2,0.5102040816326531,0.5,0.68,0.1045,64,156,0.22438524590163936
7007,2011-10-24,4,0,10,13,0,1,1,2,0.5306122448979592,0.5152,0.64,0.2239,60,138,0.20184426229508198
7008,2011-10-24,4,0,10,14,0,1,1,2,0.5306122448979592,0.5152,0.64,0.194,63,143,0.2100409836065574
7009,2011-10-24,4,0,10,15,0,1,1,1,0.5510204081632654,0.5303,0.6,0.1642,52,125,0.18032786885245905
7010,2011-10-24,4,0,10,16,0,1,1,1,0.5306122448979592,0.5152,0.64,0.194,68,242,0.3165983606557377
7011,2011-10-24,4,0,10,17,0,1,1,1,0.5102040816326531,0.5,0.68,0.1343,87,527,0.6280737704918034
7012,2011-10-24,4,0,10,18,0,1,1,1,0.5306122448979592,0.5152,0.6,0.0896,58,428,0.49692622950819676
7013,2011-10-24,4,0,10,19,0,1,1,3,0.4693877551020408,0.4697,0.82,0.0,25,212,0.2418032786885246
7014,2011-10-24,4,0,10,20,0,1,1,1,0.4693877551020408,0.4697,0.82,0.1045,11,118,0.13114754098360656
7015,2011-10-24,4,0,10,21,0,1,1,1,0.4489795918367347,0.4545,0.87,0.1045,12,114,0.1280737704918033
7016,2011-10-24,4,0,10,22,0,1,1,1,0.4693877551020408,0.4697,0.75,0.1642,3,76,0.07991803278688525
7017,2011-10-24,4,0,10,23,0,1,1,1,0.4489795918367347,0.4545,0.77,0.0896,9,50,0.059426229508196725
7018,2011-10-25,4,0,10,0,0,2,1,1,0.42857142857142855,0.4394,0.77,0.1343,4,26,0.029713114754098362
7019,2011-10-25,4,0,10,1,0,2,1,1,0.42857142857142855,0.4394,0.77,0.1343,5,6,0.010245901639344263
7020,2011-10-25,4,0,10,2,0,2,1,1,0.4081632653061224,0.4242,0.82,0.1343,2,3,0.004098360655737705
7021,2011-10-25,4,0,10,3,0,2,1,1,0.3877551020408163,0.4091,0.87,0.0,1,3,0.0030737704918032786
7022,2011-10-25,4,0,10,4,0,2,1,1,0.36734693877551017,0.3939,0.87,0.1343,0,5,0.004098360655737705
7023,2011-10-25,4,0,10,5,0,2,1,1,0.36734693877551017,0.3939,0.87,0.1343,0,24,0.0235655737704918
7024,2011-10-25,4,0,10,6,0,2,1,1,0.36734693877551017,0.3939,0.82,0.1045,3,95,0.09938524590163934
7025,2011-10-25,4,0,10,7,0,2,1,1,0.3877551020408163,0.4091,0.76,0.194,15,299,0.3206967213114754
7026,2011-10-25,4,0,10,8,0,2,1,1,0.42857142857142855,0.4394,0.72,0.0,25,383,0.4170081967213115
7027,2011-10-25,4,0,10,9,0,2,1,1,0.4693877551020408,0.4697,0.55,0.2239,29,194,0.22745901639344265
7028,2011-10-25,4,0,10,10,0,2,1,1,0.4897959183673469,0.4848,0.51,0.2537,26,102,0.13012295081967215
7029,2011-10-25,4,0,10,11,0,2,1,1,0.5102040816326531,0.5,0.48,0.2836,46,120,0.16905737704918036
7030,2011-10-25,4,0,10,12,0,2,1,1,0.5306122448979592,0.5152,0.39,0.3582,35,165,0.20389344262295084
7031,2011-10-25,4,0,10,13,0,2,1,1,0.5510204081632654,0.5303,0.37,0.3881,37,161,0.20184426229508198
7032,2011-10-25,4,0,10,14,0,2,1,1,0.5510204081632654,0.5303,0.4,0.2537,66,134,0.20389344262295084
7033,2011-10-25,4,0,10,15,0,2,1,1,0.5510204081632654,0.5303,0.37,0.1045,63,171,0.23872950819672134
7034,2011-10-25,4,0,10,16,0,2,1,1,0.5510204081632654,0.5303,0.37,0.194,52,233,0.2909836065573771
7035,2011-10-25,4,0,10,17,0,2,1,1,0.5510204081632654,0.5303,0.37,0.1045,68,517,0.5983606557377049
7036,2011-10-25,4,0,10,18,0,2,1,1,0.5102040816326531,0.5,0.42,0.1045,65,453,0.5297131147540984
7037,2011-10-25,4,0,10,19,0,2,1,1,0.4693877551020408,0.4697,0.67,0.194,44,294,0.3452868852459017
7038,2011-10-25,4,0,10,20,0,2,1,1,0.4489795918367347,0.4545,0.67,0.1045,40,208,0.2530737704918033
7039,2011-10-25,4,0,10,21,0,2,1,1,0.42857142857142855,0.4394,0.72,0.1343,32,169,0.20491803278688528
7040,2011-10-25,4,0,10,22,0,2,1,1,0.4489795918367347,0.4545,0.67,0.194,22,148,0.17315573770491804
7041,2011-10-25,4,0,10,23,0,2,1,1,0.42857142857142855,0.4394,0.72,0.1343,15,79,0.09528688524590165
7042,2011-10-26,4,0,10,0,0,3,1,1,0.42857142857142855,0.4394,0.72,0.194,4,28,0.031762295081967214
7043,2011-10-26,4,0,10,1,0,3,1,1,0.42857142857142855,0.4394,0.67,0.2537,3,9,0.011270491803278689
7044,2011-10-26,4,0,10,2,0,3,1,1,0.42857142857142855,0.4394,0.67,0.1642,2,1,0.002049180327868852
7045,2011-10-26,4,0,10,3,0,3,1,1,0.42857142857142855,0.4394,0.67,0.2239,0,3,0.002049180327868852
7046,2011-10-26,4,0,10,4,0,3,1,1,0.4081632653061224,0.4242,0.71,0.2537,0,5,0.004098360655737705
7047,2011-10-26,4,0,10,5,0,3,1,1,0.4081632653061224,0.4242,0.71,0.2239,0,21,0.020491803278688523
7048,2011-10-26,4,0,10,6,0,3,1,1,0.4081632653061224,0.4242,0.71,0.2239,0,92,0.0932377049180328
7049,2011-10-26,4,0,10,7,0,3,1,1,0.4081632653061224,0.4242,0.71,0.1642,15,284,0.30532786885245905
7050,2011-10-26,4,0,10,8,0,3,1,2,0.42857142857142855,0.4394,0.67,0.194,26,438,0.4743852459016394
7051,2011-10-26,4,0,10,9,0,3,1,2,0.4693877551020408,0.4697,0.63,0.2239,14,226,0.2448770491803279
7052,2011-10-26,4,0,10,10,0,3,1,2,0.5102040816326531,0.5,0.62,0.2537,26,105,0.13319672131147542
7053,2011-10-26,4,0,10,11,0,3,1,1,0.5102040816326531,0.5,0.59,0.3284,23,132,0.15778688524590165
7054,2011-10-26,4,0,10,12,0,3,1,3,0.5714285714285714,0.5455,0.53,0.2239,39,155,0.19774590163934427
7055,2011-10-26,4,0,10,13,0,3,1,3,0.5510204081632654,0.5303,0.6,0.1045,20,62,0.08299180327868853
7056,2011-10-26,4,0,10,14,0,3,1,2,0.5102040816326531,0.5,0.77,0.0,14,52,0.06659836065573771
7057,2011-10-26,4,0,10,15,0,3,1,2,0.5102040816326531,0.5,0.77,0.0,11,59,0.07069672131147542
7058,2011-10-26,4,0,10,16,0,3,1,2,0.5102040816326531,0.5,0.77,0.0896,17,196,0.21721311475409838
7059,2011-10-26,4,0,10,17,0,3,1,2,0.5102040816326531,0.5,0.77,0.1045,40,414,0.46413934426229514
7060,2011-10-26,4,0,10,18,0,3,1,1,0.5102040816326531,0.5,0.77,0.1642,55,398,0.46311475409836067
7061,2011-10-26,4,0,10,19,0,3,1,1,0.4897959183673469,0.4848,0.82,0.0,25,306,0.33811475409836067
7062,2011-10-26,4,0,10,20,0,3,1,1,0.4897959183673469,0.4848,0.88,0.0,27,180,0.21106557377049182
7063,2011-10-26,4,0,10,21,0,3,1,2,0.5102040816326531,0.5,0.77,0.0,17,140,0.1598360655737705
7064,2011-10-26,4,0,10,22,0,3,1,2,0.4693877551020408,0.4697,0.88,0.0896,23,112,0.13729508196721313
7065,2011-10-26,4,0,10,23,0,3,1,2,0.4693877551020408,0.4697,0.88,0.0896,3,72,0.07581967213114754
7066,2011-10-27,4,0,10,0,0,4,1,1,0.4489795918367347,0.4545,0.94,0.0,3,23,0.025614754098360656
7067,2011-10-27,4,0,10,1,0,4,1,1,0.4489795918367347,0.4545,0.94,0.0,2,9,0.010245901639344263
7068,2011-10-27,4,0,10,2,0,4,1,3,0.4489795918367347,0.4545,0.94,0.0,3,5,0.007172131147540984
7069,2011-10-27,4,0,10,3,0,4,1,3,0.4489795918367347,0.4545,0.94,0.0,1,3,0.0030737704918032786
7070,2011-10-27,4,0,10,4,0,4,1,3,0.4693877551020408,0.4697,0.88,0.0,1,3,0.0030737704918032786
7071,2011-10-27,4,0,10,5,0,4,1,3,0.4693877551020408,0.4697,0.88,0.0896,1,14,0.01434426229508197
7072,2011-10-27,4,0,10,6,0,4,1,3,0.4897959183673469,0.4848,0.82,0.0,4,42,0.04610655737704918
7073,2011-10-27,4,0,10,7,0,4,1,2,0.4489795918367347,0.4545,0.94,0.0896,9,128,0.13934426229508198
7074,2011-10-27,4,0,10,8,0,4,1,3,0.4693877551020408,0.4697,0.88,0.194,12,304,0.3227459016393443
7075,2011-10-27,4,0,10,9,0,4,1,2,0.4897959183673469,0.4848,0.82,0.1642,16,155,0.17418032786885249
7076,2011-10-27,4,0,10,10,0,4,1,3,0.4897959183673469,0.4848,0.88,0.194,10,52,0.0625
7077,2011-10-27,4,0,10,11,0,4,1,3,0.4897959183673469,0.4848,0.88,0.1343,8,44,0.05225409836065574
7078,2011-10-27,4,0,10,12,0,4,1,3,0.4897959183673469,0.4848,0.88,0.1343,8,45,0.05327868852459017
7079,2011-10-27,4,0,10,13,0,4,1,2,0.4897959183673469,0.4848,0.88,0.1642,10,64,0.07479508196721311
7080,2011-10-27,4,0,10,14,0,4,1,2,0.5102040816326531,0.5,0.83,0.0,16,76,0.0932377049180328
7081,2011-10-27,4,0,10,15,0,4,1,2,0.5102040816326531,0.5,0.83,0.1045,12,95,0.10860655737704919
7082,2011-10-27,4,0,10,16,0,4,1,2,0.5510204081632654,0.5303,0.73,0.1642,14,193,0.21106557377049182
7083,2011-10-27,4,0,10,17,0,4,1,2,0.4897959183673469,0.4848,0.72,0.4627,31,291,0.32889344262295084
7084,2011-10-27,4,0,10,18,0,4,1,2,0.4693877551020408,0.4697,0.67,0.4627,14,226,0.2448770491803279
7085,2011-10-27,4,0,10,19,0,4,1,2,0.42857142857142855,0.4394,0.67,0.4627,19,200,0.22336065573770494
7086,2011-10-27,4,0,10,20,0,4,1,1,0.4081632653061224,0.4242,0.67,0.4925,11,171,0.18545081967213117
7087,2011-10-27,4,0,10,21,0,4,1,1,0.3877551020408163,0.4091,0.62,0.5224,13,119,0.13422131147540986
7088,2011-10-27,4,0,10,22,0,4,1,1,0.3469387755102041,0.3182,0.66,0.4925,14,97,0.11270491803278689
7089,2011-10-27,4,0,10,23,0,4,1,1,0.326530612244898,0.303,0.61,0.4179,8,60,0.06864754098360656
7090,2011-10-28,4,0,10,0,0,5,1,1,0.326530612244898,0.3182,0.66,0.2537,4,40,0.04405737704918033
7091,2011-10-28,4,0,10,1,0,5,1,1,0.30612244897959184,0.303,0.66,0.2537,7,9,0.015368852459016395
7092,2011-10-28,4,0,10,2,0,5,1,1,0.30612244897959184,0.303,0.66,0.2836,1,3,0.0030737704918032786
7093,2011-10-28,4,0,10,3,0,5,1,1,0.2857142857142857,0.2879,0.7,0.2836,4,4,0.007172131147540984
7094,2011-10-28,4,0,10,4,0,5,1,1,0.2857142857142857,0.2879,0.65,0.2836,5,5,0.009221311475409838
7095,2011-10-28,4,0,10,5,0,5,1,2,0.2857142857142857,0.2879,0.61,0.2537,0,25,0.02459016393442623
7096,2011-10-28,4,0,10,6,0,5,1,1,0.2653061224489796,0.2727,0.65,0.2537,1,74,0.07581967213114754
7097,2011-10-28,4,0,10,7,0,5,1,1,0.2653061224489796,0.2727,0.65,0.2537,6,199,0.20901639344262296
7098,2011-10-28,4,0,10,8,0,5,1,1,0.2857142857142857,0.2879,0.61,0.2836,13,361,0.382172131147541
7099,2011-10-28,4,0,10,9,0,5,1,1,0.30612244897959184,0.303,0.57,0.2239,19,210,0.23360655737704922
7100,2011-10-28,4,0,10,10,0,5,1,1,0.326530612244898,0.3182,0.57,0.2239,28,102,0.132172131147541
7101,2011-10-28,4,0,10,11,0,5,1,1,0.3469387755102041,0.3485,0.5,0.2239,40,128,0.1711065573770492
7102,2011-10-28,4,0,10,12,0,5,1,2,0.36734693877551017,0.3939,0.4,0.1642,46,167,0.21721311475409838
7103,2011-10-28,4,0,10,13,0,5,1,2,0.36734693877551017,0.3939,0.42,0.2239,43,185,0.23258196721311478
7104,2011-10-28,4,0,10,14,0,5,1,2,0.3469387755102041,0.3485,0.46,0.194,33,152,0.18852459016393444
7105,2011-10-28,4,0,10,15,0,5,1,2,0.3469387755102041,0.3333,0.43,0.2537,44,171,0.21926229508196723
7106,2011-10-28,4,0,10,16,0,5,1,2,0.3469387755102041,0.3485,0.46,0.1642,46,262,0.3145491803278689
7107,2011-10-28,4,0,10,17,0,5,1,2,0.3469387755102041,0.3485,0.5,0.1343,35,411,0.4559426229508197
7108,2011-10-28,4,0,10,18,0,5,1,2,0.3469387755102041,0.3485,0.53,0.1642,36,332,0.37602459016393447
7109,2011-10-28,4,0,10,19,0,5,1,2,0.3469387755102041,0.3485,0.5,0.1343,16,188,0.20799180327868855
7110,2011-10-28,4,0,10,20,0,5,1,3,0.326530612244898,0.3182,0.61,0.2239,12,131,0.14549180327868855
7111,2011-10-28,4,0,10,21,0,5,1,3,0.30612244897959184,0.3182,0.7,0.1642,5,69,0.07479508196721311
7112,2011-10-28,4,0,10,22,0,5,1,3,0.2857142857142857,0.2879,0.75,0.2836,4,32,0.035860655737704916
7113,2011-10-28,4,0,10,23,0,5,1,3,0.2857142857142857,0.2727,0.81,0.3284,8,31,0.0389344262295082
7114,2011-10-29,4,0,10,0,0,6,0,3,0.2653061224489796,0.2576,0.87,0.2985,0,19,0.018442622950819672
7115,2011-10-29,4,0,10,1,0,6,0,3,0.2857142857142857,0.2727,0.87,0.2985,0,18,0.017418032786885244
7116,2011-10-29,4,0,10,2,0,6,0,3,0.2857142857142857,0.2727,0.87,0.2985,1,16,0.01639344262295082
7117,2011-10-29,4,0,10,3,0,6,0,3,0.2857142857142857,0.2727,0.81,0.4179,0,8,0.007172131147540984
7118,2011-10-29,4,0,10,4,0,6,0,3,0.2857142857142857,0.2727,0.81,0.4179,0,1,0.0
7119,2011-10-29,4,0,10,5,0,6,0,3,0.2448979591836735,0.2273,0.93,0.3582,0,1,0.0
7120,2011-10-29,4,0,10,6,0,6,0,3,0.2448979591836735,0.2273,0.87,0.3582,4,1,0.004098360655737705
7121,2011-10-29,4,0,10,7,0,6,0,3,0.2448979591836735,0.2273,0.87,0.3582,1,6,0.006147540983606557
7122,2011-10-29,4,0,10,8,0,6,0,3,0.2653061224489796,0.2576,0.87,0.3582,4,16,0.0194672131147541
7123,2011-10-29,4,0,10,9,0,6,0,3,0.2653061224489796,0.2576,0.87,0.3582,1,19,0.0194672131147541
7124,2011-10-29,4,0,10,10,0,6,0,3,0.2448979591836735,0.2273,0.93,0.3284,0,12,0.011270491803278689
7125,2011-10-29,4,0,10,11,0,6,0,3,0.2448979591836735,0.2273,0.93,0.3881,1,26,0.026639344262295084
7126,2011-10-29,4,0,10,12,0,6,0,3,0.22448979591836735,0.197,0.87,0.4925,6,44,0.050204918032786885
7127,2011-10-29,4,0,10,13,0,6,0,3,0.22448979591836735,0.197,0.87,0.5224,0,30,0.029713114754098362
7128,2011-10-29,4,0,10,14,0,6,0,3,0.22448979591836735,0.197,0.87,0.4478,0,29,0.028688524590163935
7129,2011-10-29,4,0,10,15,0,6,0,3,0.20408163265306123,0.2121,0.93,0.2537,3,38,0.04098360655737705
7130,2011-10-29,4,0,10,16,0,6,0,3,0.20408163265306123,0.197,0.93,0.3284,3,19,0.02151639344262295
7131,2011-10-29,4,0,10,17,0,6,0,3,0.20408163265306123,0.197,0.93,0.3284,3,28,0.030737704918032786
7132,2011-10-29,4,0,10,18,0,6,0,3,0.20408163265306123,0.197,0.93,0.3284,6,37,0.0430327868852459
7133,2011-10-29,4,0,10,19,0,6,0,1,0.22448979591836735,0.2121,0.87,0.3582,3,36,0.0389344262295082
7134,2011-10-29,4,0,10,20,0,6,0,1,0.22448979591836735,0.2121,0.87,0.3582,7,40,0.04713114754098361
7135,2011-10-29,4,0,10,21,0,6,0,1,0.22448979591836735,0.2121,0.87,0.3582,1,49,0.050204918032786885
7136,2011-10-29,4,0,10,22,0,6,0,1,0.20408163265306123,0.2121,0.87,0.2239,10,44,0.054303278688524595
7137,2011-10-29,4,0,10,23,0,6,0,1,0.20408163265306123,0.2273,0.87,0.194,3,33,0.035860655737704916
7138,2011-10-30,4,0,10,0,0,0,0,1,0.20408163265306123,0.2121,0.87,0.2239,7,47,0.054303278688524595
7139,2011-10-30,4,0,10,1,0,0,0,1,0.20408163265306123,0.2121,0.87,0.2537,9,34,0.0430327868852459
7140,2011-10-30,4,0,10,2,0,0,0,1,0.20408163265306123,0.2121,0.87,0.2836,7,43,0.050204918032786885
7141,2011-10-30,4,0,10,3,0,0,0,1,0.22448979591836735,0.2121,0.75,0.3582,7,26,0.03278688524590164
7142,2011-10-30,4,0,10,4,0,0,0,1,0.20408163265306123,0.197,0.8,0.3284,1,10,0.010245901639344263
7143,2011-10-30,4,0,10,5,0,0,0,1,0.22448979591836735,0.2121,0.75,0.2985,0,4,0.0030737704918032786
7144,2011-10-30,4,0,10,6,0,0,0,1,0.22448979591836735,0.2273,0.75,0.2537,2,8,0.009221311475409838
7145,2011-10-30,4,0,10,7,0,0,0,1,0.22448979591836735,0.2879,0.75,0.0,7,15,0.02151639344262295
7146,2011-10-30,4,0,10,8,0,0,0,1,0.2448979591836735,0.2576,0.7,0.2239,20,60,0.08094262295081968
7147,2011-10-30,4,0,10,9,0,0,0,1,0.2857142857142857,0.2879,0.65,0.2537,55,92,0.14959016393442626
7148,2011-10-30,4,0,10,10,0,0,0,1,0.30612244897959184,0.3333,0.61,0.0896,53,125,0.18135245901639346
7149,2011-10-30,4,0,10,11,0,0,0,1,0.3469387755102041,0.3485,0.53,0.2239,58,182,0.2448770491803279
7150,2011-10-30,4,0,10,12,0,0,0,1,0.36734693877551017,0.3939,0.5,0.194,85,229,0.3206967213114754
7151,2011-10-30,4,0,10,13,0,0,0,1,0.3877551020408163,0.4091,0.43,0.2239,113,232,0.3524590163934427
7152,2011-10-30,4,0,10,14,0,0,0,1,0.4081632653061224,0.4242,0.38,0.194,91,209,0.30635245901639346
7153,2011-10-30,4,0,10,15,0,0,0,1,0.4081632653061224,0.4242,0.35,0.1642,88,202,0.2961065573770492
7154,2011-10-30,4,0,10,16,0,0,0,1,0.4081632653061224,0.4242,0.32,0.1343,107,213,0.326844262295082
